q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
9.300,10.200,7.137,6.833,7.333,0.300,0.200,0.000,0.167,0.667,mod
6.497,6.401,7.922,6.444,6.481,0.336,0.157,0.148,0.254,0.132,mod
5.976,6.401,7.928,6.805,5.919,0.044,0.098,0.103,0.182,0.081,mod
6.675,9.159,12.264,13.942,10.550,0.116,0.053,0.106,0.037,0.029,mod
6.405,6.225,6.771,12.565,11.957,0.215,0.081,0.196,0.034,0.021,mod
7.680,7.029,5.752,6.568,6.005,0.406,0.224,0.300,0.068,0.043,mod
7.009,5.908,9.063,9.377,6.285,0.027,0.050,0.014,0.015,0.372,mod
6.983,7.336,8.436,7.994,9.829,0.074,0.239,0.243,0.525,0.041,mod
12.509,8.332,8.095,9.424,9.289,0.004,0.479,0.071,0.377,0.448,mod
4.846,3.647,5.117,4.443,7.481,0.037,0.034,0.008,0.186,0.188,mod
13.356,15.270,13.924,19.500,18.249,0.006,0.011,0.019,0.011,0.021,mod
8.341,6.713,7.624,6.153,6.946,0.445,0.394,0.126,0.217,0.134,mod
6.917,7.740,8.623,10.118,10.618,0.132,0.385,0.199,0.164,0.028,mod
10.034,15.702,11.986,8.283,8.680,0.053,0.019,0.077,0.088,0.212,mod
6.448,7.563,7.871,7.714,7.336,0.229,0.303,0.057,0.050,0.206,mod
7.471,4.995,6.786,6.716,9.975,0.014,0.158,0.465,0.126,0.052,mod
6.085,6.103,6.240,4.622,5.790,0.051,0.014,0.041,0.181,0.028,mod
10.363,10.419,5.514,6.358,8.611,0.094,0.046,0.185,0.216,0.083,mod
5.984,5.965,5.937,6.361,7.585,0.190,0.119,0.097,0.190,0.124,mod
8.579,9.559,7.058,9.347,7.758,0.010,0.022,0.096,0.032,0.143,mod
5.010,4.434,6.121,9.262,11.123,0.065,0.009,0.139,0.009,0.454,mod
5.665,5.971,6.173,7.825,6.254,0.292,0.155,0.145,0.313,0.226,mod
8.995,10.337,7.340,7.223,7.442,0.000,0.000,0.000,0.000,0.019,mod
8.848,12.365,12.936,7.214,8.510,0.317,0.044,0.099,0.082,0.027,mod
9.920,13.398,7.891,12.048,9.327,0.070,0.017,0.241,0.061,0.294,mod
10.894,13.185,16.890,10.953,6.617,0.056,0.070,0.038,0.044,0.080,mod
6.016,4.360,4.102,6.103,8.813,0.072,0.084,0.272,0.032,0.041,mod
8.586,5.876,5.864,5.601,5.598,0.079,0.072,0.074,0.289,0.058,mod
11.614,8.801,9.604,11.882,17.735,0.053,0.072,0.022,0.022,0.012,mod
11.164,6.081,7.805,7.896,5.524,0.048,0.235,0.169,0.070,0.078,mod
8.079,8.430,10.407,8.893,10.894,0.043,0.060,0.021,0.202,0.015,mod
10.574,8.644,9.987,8.746,10.386,0.004,0.210,0.052,0.067,0.158,mod
9.102,9.152,6.141,4.826,5.338,0.054,0.476,0.169,0.106,0.145,mod
10.094,9.763,11.360,10.892,9.853,0.405,0.187,0.420,0.089,0.087,mod
15.000,11.808,8.249,11.284,11.358,0.020,0.598,0.130,0.033,0.020,mod
12.517,13.647,7.357,7.982,7.535,0.106,0.048,0.042,0.038,0.065,mod
12.338,12.893,13.381,11.000,4.750,0.067,0.032,0.048,0.039,0.016,mod
9.128,7.063,7.612,8.781,10.173,0.023,0.167,0.163,0.171,0.221,mod
7.031,7.070,7.901,10.388,10.254,0.093,0.464,0.363,0.024,0.018,mod
nan,15.000,11.000,8.000,12.000,0.000,0.000,0.000,1.000,0.000,mod
7.216,6.302,6.436,6.478,6.876,0.199,0.250,0.273,0.255,0.398,mod
6.898,7.683,7.785,7.508,8.430,0.251,0.458,0.073,0.186,0.020,mod
6.926,6.579,5.512,6.623,6.747,0.150,0.095,0.322,0.180,0.171,mod
7.934,9.219,7.269,8.180,7.158,0.384,0.100,0.270,0.178,0.205,mod
11.061,5.337,4.797,5.129,5.300,0.109,0.101,0.216,0.132,0.265,mod
14.378,9.075,10.398,7.534,10.119,0.103,0.229,0.280,0.581,0.273,mod
5.736,7.385,6.608,7.226,9.299,0.158,0.078,0.032,0.114,0.067,mod
12.287,11.117,11.315,13.302,13.894,0.000,0.031,0.009,0.009,0.009,mod
5.113,6.608,8.225,8.283,6.043,0.269,0.200,0.221,0.062,0.085,mod
10.687,9.053,10.873,9.170,4.734,0.035,0.188,0.039,0.115,0.155,mod
9.383,12.662,8.542,7.294,7.744,0.101,0.039,0.039,0.089,0.513,mod
8.178,9.925,9.291,9.278,6.344,0.032,0.009,0.032,0.027,0.204,mod
10.985,12.457,12.288,15.500,16.596,0.013,0.026,0.197,0.064,0.023,mod
6.659,7.451,3.858,6.310,5.161,0.043,0.043,0.246,0.087,0.379,mod
10.332,8.704,7.575,7.986,8.368,0.140,0.500,0.034,0.026,0.101,mod
9.568,10.406,10.417,8.063,9.919,0.471,0.211,0.025,0.517,0.023,mod
4.482,5.089,6.441,8.316,7.937,0.199,0.204,0.118,0.110,0.145,mod
9.392,7.277,11.745,13.129,12.584,0.119,0.290,0.045,0.023,0.029,mod
7.617,8.052,10.533,10.987,6.723,0.125,0.372,0.012,0.015,0.191,mod
12.128,8.202,6.962,7.202,6.196,0.152,0.082,0.073,0.044,0.380,mod
13.002,13.223,12.169,13.147,8.845,0.073,0.023,0.011,0.016,0.159,mod
10.398,7.525,8.950,7.810,5.753,0.053,0.469,0.171,0.136,0.254,mod
17.424,10.541,11.677,15.078,17.105,0.015,0.035,0.008,0.012,0.004,mod
7.239,6.894,6.026,6.148,8.415,0.220,0.229,0.154,0.112,0.037,mod
14.220,10.326,9.840,7.551,7.783,0.054,0.437,0.032,0.174,0.042,mod
9.677,9.701,17.275,19.414,14.458,0.108,0.160,0.034,0.027,0.010,mod
15.783,11.699,5.746,4.397,5.136,0.013,0.031,0.069,0.083,0.020,mod
4.687,6.489,7.357,12.044,10.139,0.074,0.133,0.559,0.026,0.014,mod
9.526,6.953,6.330,5.855,6.819,0.052,0.038,0.095,0.132,0.021,mod
8.423,8.254,6.621,8.672,6.546,0.018,0.107,0.222,0.063,0.211,mod
12.292,6.016,7.620,10.237,9.608,0.028,0.441,0.297,0.051,0.082,mod
6.187,6.994,7.174,7.455,8.099,0.387,0.217,0.083,0.251,0.246,mod
7.384,7.122,7.764,8.960,10.178,0.032,0.097,0.083,0.146,0.036,mod
4.701,7.612,8.537,5.852,8.313,0.079,0.119,0.032,0.170,0.042,mod
6.628,8.310,6.457,7.752,9.414,0.023,0.171,0.279,0.181,0.041,mod
7.025,7.462,10.851,11.777,7.598,0.086,0.216,0.280,0.075,0.187,mod
5.516,4.680,4.889,8.109,8.899,0.154,0.118,0.140,0.067,0.142,mod
7.972,7.265,7.307,10.122,9.767,0.037,0.041,0.599,0.054,0.054,mod
5.937,9.516,10.507,5.382,6.024,0.244,0.033,0.024,0.187,0.249,mod
15.484,9.328,10.003,7.707,9.208,0.002,0.146,0.041,0.178,0.086,mod
5.943,6.681,6.063,5.611,4.960,0.085,0.180,0.221,0.075,0.267,mod
6.547,6.763,8.270,5.143,6.160,0.081,0.073,0.107,0.071,0.057,mod
9.215,9.230,10.624,16.087,14.445,0.011,0.019,0.024,0.026,0.017,mod
7.972,8.546,8.958,11.173,10.416,0.011,0.019,0.198,0.041,0.085,mod
6.928,7.952,9.158,11.571,8.286,0.105,0.064,0.044,0.033,0.561,mod
7.775,8.753,10.269,8.513,8.053,0.135,0.169,0.155,0.273,0.027,mod
7.387,8.790,9.920,12.369,11.125,0.040,0.020,0.092,0.140,0.039,mod
5.337,4.797,5.129,5.300,6.190,0.101,0.216,0.132,0.265,0.015,mod
7.740,7.678,9.839,13.454,13.112,0.247,0.081,0.012,0.002,0.011,mod
6.253,7.855,6.733,8.176,7.995,0.095,0.044,0.335,0.171,0.095,mod
6.800,8.146,7.430,7.484,10.254,0.284,0.115,0.271,0.439,0.082,mod
11.198,8.761,8.328,9.102,9.152,0.085,0.462,0.179,0.054,0.476,mod
7.042,6.844,6.896,6.585,6.868,0.281,0.401,0.463,0.361,0.061,mod
12.154,6.440,6.925,9.450,10.690,0.049,0.229,0.161,0.047,0.020,mod
9.650,9.801,8.000,5.714,6.162,0.046,0.006,0.038,0.286,0.274,mod
9.505,9.979,5.869,9.757,9.221,0.052,0.089,0.091,0.031,0.070,mod
6.359,7.494,7.039,6.339,5.246,0.036,0.026,0.181,0.032,0.046,mod
8.508,6.704,6.729,7.351,7.765,0.168,0.192,0.065,0.134,0.099,mod
7.599,7.738,7.599,8.644,6.966,0.120,0.131,0.100,0.080,0.195,mod
17.746,14.869,9.690,17.949,15.742,0.010,0.033,0.072,0.057,0.021,mod
13.074,21.813,14.533,8.058,10.960,0.040,0.002,0.046,0.042,0.027,mod
11.360,8.868,9.265,9.264,7.613,0.495,0.026,0.017,0.000,0.435,mod
13.469,12.748,9.743,11.878,16.076,0.704,0.009,0.070,0.070,0.026,mod
7.257,7.935,7.549,6.874,9.085,0.203,0.127,0.184,0.234,0.142,mod
8.000,5.714,6.162,5.920,5.028,0.038,0.286,0.274,0.478,0.245,mod
6.726,6.843,8.717,9.439,9.522,0.192,0.110,0.160,0.047,0.056,mod
9.152,10.943,8.258,7.024,8.681,0.119,0.067,0.143,0.080,0.107,mod
7.125,6.845,10.031,8.070,11.584,0.049,0.028,0.014,0.041,0.009,mod
6.955,7.391,5.683,5.867,5.852,0.067,0.046,0.039,0.053,0.023,mod
7.904,7.649,10.972,7.950,8.508,0.043,0.170,0.203,0.038,0.046,mod
6.562,6.638,6.702,5.531,5.394,0.230,0.265,0.051,0.417,0.172,mod
8.331,7.760,9.029,12.035,9.482,0.096,0.658,0.373,0.063,0.146,mod
9.199,8.813,8.615,10.060,7.349,0.010,0.008,0.393,0.059,0.086,mod
8.092,9.518,6.739,9.726,7.207,0.549,0.033,0.448,0.039,0.153,mod
5.761,5.866,6.132,7.525,6.983,0.172,0.224,0.168,0.041,0.360,mod
10.341,10.600,12.160,7.205,5.983,0.021,0.087,0.008,0.040,0.077,mod
13.182,13.288,11.777,8.780,9.480,0.150,0.109,0.145,0.439,0.047,mod
11.294,9.798,7.796,7.057,6.220,0.091,0.181,0.039,0.161,0.236,mod
4.524,6.106,7.334,6.410,5.723,0.194,0.297,0.243,0.244,0.076,mod
5.310,6.424,7.945,11.163,8.688,0.125,0.127,0.045,0.057,0.069,mod
8.107,6.718,5.684,5.410,5.530,0.019,0.027,0.099,0.081,0.215,mod
7.209,8.160,9.113,10.119,7.500,0.310,0.124,0.098,0.059,0.564,mod
5.352,5.320,6.293,6.843,8.416,0.471,0.294,0.117,0.098,0.053,mod
11.336,6.730,11.957,13.463,12.906,0.002,0.161,0.026,0.058,0.046,mod
5.287,6.063,4.494,5.078,5.821,0.283,0.030,0.231,0.137,0.146,mod
16.726,10.811,7.884,7.460,7.948,0.014,0.318,0.368,0.126,0.442,mod
4.648,3.414,4.678,5.865,5.324,0.118,0.151,0.095,0.120,0.241,mod
6.588,7.919,8.184,7.588,8.110,0.325,0.268,0.300,0.343,0.186,mod
7.240,8.299,8.216,5.101,5.836,0.419,0.227,0.093,0.028,0.023,mod
6.673,7.897,9.688,8.406,7.556,0.097,0.128,0.036,0.119,0.167,mod
12.398,11.696,13.335,9.915,9.421,0.027,0.027,0.008,0.006,0.185,mod
11.793,7.820,8.665,9.106,9.395,0.028,0.046,0.067,0.028,0.051,mod
8.275,7.928,4.487,7.865,5.263,0.180,0.121,0.126,0.055,0.191,mod
6.140,7.772,6.416,6.508,6.436,0.045,0.017,0.015,0.055,0.034,mod
10.852,14.209,9.419,9.231,9.788,0.077,0.051,0.071,0.374,0.121,mod
10.519,9.913,10.462,7.893,9.015,0.129,0.037,0.048,0.165,0.069,mod
14.347,9.658,12.287,11.117,11.315,0.000,0.014,0.000,0.031,0.009,mod
7.435,8.410,6.310,7.728,9.211,0.163,0.026,0.288,0.436,0.102,mod
6.802,7.660,6.888,7.881,9.088,0.208,0.204,0.043,0.166,0.149,mod
7.640,8.389,8.366,7.407,5.742,0.066,0.157,0.265,0.237,0.073,mod
6.599,9.345,8.381,6.714,5.235,0.304,0.016,0.121,0.058,0.299,mod
7.386,9.778,10.193,7.595,7.311,0.256,0.045,0.102,0.282,0.173,mod
7.938,7.995,8.531,10.976,10.590,0.007,0.052,0.095,0.038,0.043,mod
4.397,5.136,4.759,6.095,8.253,0.083,0.020,0.091,0.048,0.122,mod
8.902,9.477,7.597,7.747,7.794,0.069,0.031,0.046,0.146,0.170,mod
10.433,5.156,5.612,8.962,11.234,0.041,0.482,0.128,0.018,0.020,mod
5.384,8.602,11.369,8.708,4.739,0.422,0.117,0.088,0.095,0.393,mod
11.167,16.400,15.400,16.500,10.143,0.000,0.400,0.000,0.000,0.143,mod
11.186,7.466,8.795,7.705,7.036,0.051,0.713,0.120,0.070,0.157,mod
8.202,8.946,7.019,6.606,5.712,0.233,0.057,0.129,0.108,0.087,mod
8.862,9.429,9.716,14.979,13.704,0.034,0.021,0.229,0.033,0.138,mod
7.909,11.518,15.202,8.641,6.922,0.204,0.042,0.047,0.058,0.545,mod
14.468,16.640,14.677,12.184,10.369,0.006,0.037,0.002,0.007,0.016,mod
6.922,7.077,7.591,8.630,11.531,0.033,0.131,0.033,0.110,0.125,mod
5.431,6.190,8.079,8.241,9.931,0.014,0.102,0.137,0.197,0.153,mod
6.608,7.356,7.254,5.300,7.124,0.000,0.027,0.051,0.195,0.000,mod
7.965,10.606,10.978,5.974,9.086,0.086,0.120,0.047,0.315,0.098,mod
11.808,8.249,11.284,11.358,11.205,0.598,0.130,0.033,0.020,0.133,mod
6.375,6.402,5.736,7.385,6.608,0.041,0.071,0.158,0.078,0.032,mod
8.064,8.000,6.621,5.741,5.632,0.051,0.056,0.112,0.178,0.081,mod
5.698,7.634,6.898,7.683,7.785,0.108,0.032,0.251,0.458,0.073,mod
8.253,7.781,9.917,4.944,8.967,0.028,0.036,0.028,0.491,0.059,mod
8.299,7.657,6.538,6.317,7.281,0.137,0.264,0.039,0.396,0.591,mod
6.518,5.200,5.720,6.436,8.230,0.165,0.323,0.079,0.228,0.026,mod
6.538,6.317,7.281,5.989,6.781,0.039,0.396,0.591,0.490,0.071,mod
6.436,5.169,6.713,5.517,5.721,0.176,0.010,0.006,0.060,0.316,mod
11.398,6.024,9.103,4.833,8.309,0.013,0.219,0.142,0.112,0.142,mod
9.888,11.169,7.909,6.890,6.377,0.029,0.042,0.392,0.082,0.280,mod
8.813,8.615,10.060,7.349,7.908,0.008,0.393,0.059,0.086,0.268,mod
15.185,9.908,7.087,7.095,7.664,0.083,0.042,0.050,0.028,0.134,mod
8.855,12.569,11.044,7.628,10.821,0.435,0.009,0.014,0.062,0.019,mod
8.199,11.346,8.585,8.298,8.128,0.062,0.035,0.181,0.173,0.179,mod
7.634,6.898,7.683,7.785,7.508,0.032,0.251,0.458,0.073,0.186,mod
9.282,8.483,8.171,10.272,11.174,0.020,0.094,0.096,0.085,0.093,mod
5.821,5.010,4.434,6.121,9.262,0.037,0.065,0.009,0.139,0.009,mod
12.072,9.363,6.448,7.563,7.871,0.183,0.190,0.229,0.303,0.057,mod
5.174,6.895,5.256,5.661,5.870,0.133,0.047,0.315,0.283,0.389,mod
8.044,7.691,6.290,6.785,6.032,0.083,0.059,0.130,0.048,0.117,mod
5.030,5.421,6.361,5.659,6.056,0.282,0.105,0.207,0.268,0.165,mod
7.779,6.803,9.300,12.292,6.016,0.453,0.099,0.017,0.028,0.441,mod
9.413,9.740,7.761,10.426,11.298,0.011,0.049,0.194,0.028,0.021,mod
14.388,15.989,14.894,14.499,8.254,0.002,0.005,0.029,0.043,0.261,mod
7.347,9.948,10.938,9.341,8.716,0.339,0.047,0.064,0.384,0.228,mod
7.191,5.635,6.944,12.004,12.567,0.005,0.036,0.205,0.114,0.037,mod
9.273,7.528,8.038,8.608,9.443,0.014,0.181,0.576,0.072,0.047,mod
17.100,13.298,16.582,12.149,9.618,0.108,0.087,0.044,0.021,0.348,mod
6.588,9.628,9.486,8.232,8.048,0.228,0.005,0.020,0.185,0.128,mod
9.376,12.462,11.857,11.783,13.333,0.077,0.012,0.040,0.016,0.002,mod
8.139,5.885,5.586,5.822,6.173,0.138,0.081,0.127,0.171,0.361,mod
5.880,5.919,6.343,7.738,9.495,0.262,0.232,0.135,0.105,0.128,mod
12.044,10.139,8.257,6.806,7.384,0.026,0.014,0.022,0.138,0.112,mod
7.384,9.050,9.948,11.895,9.419,0.137,0.040,0.080,0.094,0.349,mod
11.782,10.369,9.101,9.799,12.254,0.526,0.696,0.052,0.037,0.037,mod
9.500,11.000,7.333,6.333,10.667,0.000,0.000,0.667,0.000,0.000,mod
8.803,7.235,8.505,7.560,7.105,0.076,0.195,0.019,0.055,0.112,mod
5.528,6.318,4.889,5.961,6.032,0.286,0.252,0.052,0.077,0.306,mod
4.843,5.628,7.540,12.246,7.759,0.469,0.054,0.011,0.014,0.023,mod
16.582,12.149,9.618,8.850,4.990,0.044,0.021,0.348,0.133,0.075,mod
7.633,5.468,4.795,7.356,9.152,0.256,0.265,0.163,0.107,0.149,mod
7.922,6.444,6.481,5.470,6.608,0.148,0.254,0.132,0.149,0.113,mod
7.202,6.603,8.098,7.946,7.979,0.084,0.192,0.224,0.111,0.083,mod
9.052,5.466,5.679,12.913,14.224,0.088,0.165,0.321,0.030,0.034,mod
7.976,8.720,6.600,8.424,7.633,0.042,0.069,0.084,0.200,0.256,mod
15.491,10.457,8.515,9.391,9.116,0.022,0.142,0.016,0.482,0.185,mod
10.662,12.609,13.344,8.315,9.369,0.025,0.085,0.022,0.149,0.017,mod
6.911,5.587,5.896,8.197,7.452,0.276,0.175,0.229,0.022,0.428,mod
6.646,7.798,9.304,10.032,9.046,0.396,0.232,0.129,0.014,0.027,mod
10.262,5.481,7.640,8.389,8.366,0.136,0.134,0.066,0.157,0.265,mod
9.385,9.986,9.526,6.953,6.330,0.007,0.000,0.052,0.038,0.095,mod
8.897,10.043,10.060,9.406,11.435,0.305,0.033,0.017,0.347,0.044,mod
9.287,10.494,8.200,8.814,10.568,0.109,0.010,0.157,0.324,0.023,mod
7.270,8.557,10.503,9.617,11.042,0.136,0.128,0.290,0.136,0.053,mod
8.795,7.705,7.036,6.481,5.520,0.120,0.070,0.157,0.090,0.340,mod
5.961,7.050,5.626,7.107,7.160,0.197,0.037,0.087,0.011,0.043,mod
16.543,12.027,8.206,7.072,6.290,0.012,0.259,0.241,0.118,0.280,mod
7.995,8.531,10.976,10.590,5.097,0.052,0.095,0.038,0.043,0.059,mod
6.899,8.124,6.210,6.861,6.820,0.184,0.045,0.059,0.088,0.040,mod
11.156,10.836,9.413,7.298,5.376,0.051,0.692,0.020,0.306,0.150,mod
6.481,11.011,16.604,12.729,6.305,0.359,0.127,0.035,0.020,0.065,mod
7.050,5.800,9.738,12.851,10.674,0.220,0.184,0.106,0.029,0.006,mod
9.072,9.000,9.509,8.195,7.292,0.143,0.106,0.044,0.111,0.035,mod
10.650,8.694,7.817,7.716,8.331,0.124,0.259,0.302,0.403,0.141,mod
5.800,6.926,6.579,5.512,6.623,0.319,0.150,0.095,0.322,0.180,mod
6.911,6.904,7.741,4.629,4.748,0.077,0.185,0.036,0.046,0.018,mod
5.834,8.576,11.427,6.140,5.928,0.009,0.036,0.005,0.022,0.341,mod
8.371,6.514,4.576,5.109,5.306,0.028,0.027,0.135,0.348,0.040,mod
7.084,7.600,8.480,6.100,6.782,0.193,0.093,0.045,0.140,0.174,mod
5.796,5.577,4.760,6.354,9.839,0.139,0.099,0.030,0.446,0.006,mod
11.074,10.394,9.602,6.890,8.342,0.045,0.016,0.088,0.231,0.255,mod
5.787,7.891,8.441,6.406,10.936,0.069,0.028,0.014,0.173,0.029,mod
14.745,20.972,14.096,6.696,9.006,0.057,0.009,0.093,0.464,0.094,mod
6.445,6.203,6.488,6.775,7.114,0.079,0.114,0.218,0.372,0.438,mod
8.058,10.960,10.985,11.351,10.876,0.042,0.027,0.146,0.084,0.133,mod
5.661,5.805,7.509,11.869,6.512,0.020,0.025,0.005,0.003,0.000,mod
6.929,8.698,6.955,7.391,5.683,0.258,0.060,0.067,0.046,0.039,mod
7.902,6.848,6.809,9.969,10.521,0.084,0.242,0.405,0.056,0.132,mod
9.863,5.161,8.316,5.569,9.162,0.039,0.102,0.071,0.102,0.040,mod
13.942,10.550,11.410,9.945,11.701,0.037,0.029,0.007,0.026,0.091,mod
9.915,13.560,11.607,8.438,7.513,0.065,0.100,0.069,0.022,0.117,mod
7.146,4.985,6.147,6.842,6.911,0.219,0.265,0.366,0.255,0.276,mod
11.832,12.454,10.159,6.330,6.069,0.047,0.159,0.191,0.030,0.332,mod
5.939,6.135,6.081,6.621,6.536,0.137,0.134,0.070,0.122,0.634,mod
14.138,12.985,7.642,10.184,6.968,0.006,0.007,0.058,0.014,0.233,mod
10.982,11.246,8.766,9.674,10.667,0.016,0.029,0.486,0.095,0.034,mod
10.944,10.125,6.126,6.360,7.188,0.059,0.050,0.080,0.073,0.189,mod
11.246,8.766,9.674,10.667,8.905,0.029,0.486,0.095,0.034,0.056,mod
10.714,17.134,9.381,18.446,9.880,0.035,0.031,0.050,0.015,0.144,mod
6.964,9.204,11.432,6.674,5.720,0.036,0.036,0.026,0.009,0.116,mod
11.762,6.168,8.581,6.997,5.152,0.020,0.239,0.124,0.205,0.255,mod
8.833,10.796,15.415,13.519,8.219,0.208,0.167,0.013,0.261,0.073,mod
10.412,8.268,6.630,6.665,6.423,0.203,0.298,0.119,0.169,0.178,mod
9.976,16.029,16.796,12.732,13.577,0.022,0.025,0.011,0.023,0.012,mod
9.791,11.980,8.600,10.468,16.357,0.199,0.014,0.016,0.020,0.020,mod
7.026,6.354,5.539,5.698,7.634,0.029,0.070,0.070,0.108,0.032,mod
6.310,7.961,7.375,6.772,8.197,0.036,0.036,0.079,0.212,0.054,mod
7.531,6.921,7.612,8.263,7.352,0.022,0.115,0.095,0.017,0.316,mod
5.226,7.178,6.608,8.457,7.446,0.071,0.084,0.112,0.003,0.094,mod
9.509,10.092,8.871,9.273,8.246,0.020,0.031,0.135,0.053,0.251,mod
4.851,4.963,6.092,8.356,11.537,0.109,0.055,0.122,0.021,0.376,mod
6.577,5.862,5.352,5.603,5.985,0.231,0.231,0.160,0.307,0.280,mod
4.535,4.151,5.338,7.096,7.315,0.061,0.107,0.174,0.191,0.008,mod
8.485,10.598,14.815,14.010,11.186,0.142,0.034,0.012,0.009,0.029,mod
7.785,7.432,7.244,7.746,7.021,0.313,0.447,0.325,0.509,0.216,mod
6.130,7.887,6.651,7.607,7.240,0.118,0.065,0.188,0.281,0.535,mod
7.943,5.617,6.513,8.882,7.772,0.033,0.125,0.227,0.027,0.326,mod
7.101,7.653,6.791,9.878,10.305,0.104,0.023,0.298,0.058,0.144,mod
8.238,6.495,7.589,5.573,6.080,0.008,0.071,0.040,0.144,0.196,mod
5.416,6.871,6.154,7.995,14.190,0.183,0.105,0.034,0.049,0.073,mod
14.096,6.696,9.006,6.850,6.795,0.093,0.464,0.094,0.162,0.334,mod
11.138,6.843,6.498,5.586,8.999,0.005,0.045,0.052,0.096,0.097,mod
5.396,7.030,6.508,7.060,5.870,0.083,0.104,0.253,0.247,0.276,mod
8.109,8.899,7.543,9.207,9.027,0.067,0.142,0.221,0.072,0.059,mod
9.413,9.370,9.001,7.808,8.086,0.122,0.096,0.187,0.368,0.439,mod
8.440,7.235,8.530,8.157,5.198,0.036,0.432,0.076,0.067,0.094,mod
11.814,9.807,9.363,6.645,7.910,0.074,0.199,0.037,0.062,0.017,mod
6.625,7.139,6.899,6.452,6.674,0.045,0.022,0.063,0.046,0.060,mod
10.389,7.818,6.284,8.095,7.869,0.016,0.096,0.033,0.004,0.011,mod
11.193,9.874,7.246,5.527,7.493,0.027,0.078,0.157,0.113,0.077,mod
14.375,7.239,6.894,6.026,6.148,0.206,0.220,0.229,0.154,0.112,mod
9.351,7.667,7.640,9.739,12.341,0.092,0.310,0.026,0.109,0.031,mod
5.863,6.572,5.276,10.521,13.902,0.381,0.019,0.033,0.002,0.004,mod
8.709,6.227,7.465,10.577,10.257,0.053,0.185,0.192,0.076,0.063,mod
14.286,17.425,10.920,10.201,9.470,0.001,0.001,0.048,0.009,0.012,mod
5.584,5.532,5.037,6.986,6.805,0.112,0.155,0.117,0.089,0.310,mod
12.156,8.472,7.997,8.083,7.735,0.144,0.122,0.034,0.029,0.042,mod
5.341,5.280,6.720,7.566,6.602,0.029,0.025,0.068,0.115,0.043,mod
8.480,11.318,12.714,11.550,5.874,0.294,0.028,0.039,0.018,0.120,mod
9.780,11.222,9.468,8.932,8.287,0.009,0.010,0.032,0.257,0.378,mod
12.405,17.575,14.375,7.239,6.894,0.070,0.047,0.206,0.220,0.229,mod
14.155,13.336,5.006,7.900,5.092,0.029,0.036,0.037,0.043,0.110,mod
7.573,6.405,6.225,6.771,12.565,0.148,0.215,0.081,0.196,0.034,mod
6.527,6.463,7.556,10.070,11.059,0.364,0.402,0.224,0.292,0.075,mod
13.242,11.318,7.007,8.413,9.082,0.031,0.035,0.139,0.497,0.031,mod
12.899,12.713,10.051,10.328,8.178,0.068,0.629,0.328,0.033,0.032,mod
9.063,9.377,6.285,7.270,7.049,0.014,0.015,0.372,0.439,0.029,mod
9.973,11.472,7.205,10.602,9.146,0.058,0.043,0.041,0.040,0.029,mod
7.881,9.088,10.236,8.234,9.439,0.166,0.149,0.092,0.041,0.018,mod
5.916,8.428,6.258,7.640,6.381,0.528,0.020,0.218,0.018,0.075,mod
14.173,15.005,8.169,5.797,5.882,0.016,0.038,0.426,0.360,0.148,mod
6.051,6.588,7.091,6.907,8.814,0.068,0.349,0.017,0.383,0.179,mod
9.111,8.299,7.794,8.200,12.548,0.078,0.037,0.050,0.675,0.005,mod
7.430,6.432,5.468,6.990,7.513,0.219,0.324,0.158,0.130,0.102,mod
8.578,10.421,6.818,10.967,14.201,0.242,0.007,0.011,0.001,0.004,mod
6.092,8.356,11.537,10.902,8.491,0.122,0.021,0.376,0.512,0.138,mod
15.335,10.262,10.201,9.768,6.623,0.019,0.014,0.079,0.040,0.019,mod
11.541,8.432,10.105,10.879,8.976,0.048,0.018,0.028,0.064,0.072,mod
10.879,8.976,7.672,7.128,6.699,0.064,0.072,0.219,0.170,0.442,mod
6.931,8.207,11.909,8.581,7.894,0.026,0.593,0.008,0.038,0.032,mod
9.162,9.385,9.057,8.391,10.526,0.207,0.037,0.109,0.173,0.008,mod
11.922,9.486,11.398,6.024,9.103,0.017,0.043,0.013,0.219,0.142,mod
9.987,5.532,8.221,9.984,10.248,0.073,0.064,0.035,0.060,0.021,mod
6.527,5.718,6.384,6.796,5.630,0.160,0.056,0.239,0.195,0.136,mod
9.639,7.285,7.170,7.197,9.230,0.097,0.056,0.031,0.208,0.043,mod
7.789,6.923,9.178,8.333,6.727,0.190,0.151,0.130,0.033,0.060,mod
10.388,10.254,11.009,12.310,12.349,0.024,0.018,0.033,0.066,0.042,mod
5.930,6.716,8.173,6.316,6.851,0.420,0.342,0.046,0.104,0.181,mod
6.674,5.720,5.708,8.114,8.688,0.009,0.116,0.238,0.418,0.058,mod
9.907,10.473,11.476,11.517,8.946,0.073,0.019,0.002,0.002,0.043,mod
6.041,6.730,6.464,7.305,9.480,0.029,0.061,0.046,0.047,0.008,mod
13.220,11.088,11.272,8.951,12.494,0.039,0.077,0.002,0.277,0.077,mod
9.436,10.176,8.126,7.375,7.277,0.110,0.160,0.096,0.071,0.148,mod
9.095,9.370,20.048,23.326,14.488,0.000,0.074,0.000,0.000,0.045,mod
8.911,11.121,5.661,5.724,8.383,0.031,0.021,0.128,0.050,0.062,mod
5.735,5.332,5.226,5.244,5.521,0.151,0.078,0.108,0.186,0.078,mod
