q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample,prediction,dist,ProbM,ProbU
6.746,7.872999999999999,8.036,8.068,11.612,0.013999999999999999,0.073,0.026000000000000002,0.33,0.111,mod,mod,-0.6465404464450719,0.6423185371524004,0.35768146284759966
6.211,8.017999999999999,6.4079999999999995,5.8629999999999995,8.651,0.345,0.026000000000000002,0.237,0.11699999999999999,0.043,mod,mod,-1.1786798498996367,0.7502822522347291,0.2497177477652709
10.56,12.831,9.452,7.8660000000000005,7.655,0.37799999999999995,0.051,0.042,0.11800000000000001,0.085,mod,mod,-0.1836968410050437,0.5384999083258957,0.4615000916741043
7.099,8.588,9.572000000000001,4.827,6.3020000000000005,0.047,0.039,0.061,0.126,0.245,mod,mod,-0.14447280320469158,0.5292327666862098,0.4707672333137901
6.269,8.958,12.769,7.859,10.107000000000001,0.035,0.04,0.026000000000000002,0.023,0.04,mod,unm,0.9005208389546064,0.2939658472523444,0.7060341527476555
11.427999999999999,14.058,10.113,8.229,7.555,0.833,0.053,0.064,0.39,0.33899999999999997,mod,unm,0.032362213771194526,0.48725296720892747,0.5127470327910727
6.327000000000001,11.261,14.338,9.395,8.488,0.111,0.035,0.011000000000000001,0.07400000000000001,0.036000000000000004,mod,unm,1.4133750943379662,0.20361290051768183,0.7963870994823182
14.277000000000001,13.894,15.974,10.455,7.591,0.038,0.091,0.092,0.048,0.053,mod,unm,1.948129430661056,0.13317198852622636,0.8668280114737739
6.539,8.367,7.254,6.597,6.319,0.065,0.015,0.08199999999999999,0.22699999999999998,0.35200000000000004,mod,mod,-0.9021504074555358,0.6978904618056173,0.3021095381943825
8.725,11.88,7.1579999999999995,5.718,6.51,0.191,0.075,0.02,0.023,0.08900000000000001,mod,mod,-0.9335296354676208,0.7041417003829185,0.29585829961708154
16.406,14.843,17.663,13.762,16.452,0.01,0.01,0.023,0.043,0.068,mod,unm,2.500207716226954,0.08328754165946717,0.9167124583405328
21.248,14.064,9.4,10.036,10.267999999999999,0.002,0.057,0.023,0.011000000000000001,0.006999999999999999,mod,mod,-0.20069392697237642,0.5425048304368512,0.4574951695631489
14.679,11.149000000000001,14.067,14.2,13.154000000000002,0.08199999999999999,0.086,0.11,0.151,0.04,mod,unm,1.324794147784048,0.21762071169942843,0.7823792883005717
10.163,17.636,20.561999999999998,14.913,7.693,0.17,0.016,0.009000000000000001,0.12,0.162,mod,unm,3.447795014489629,0.03563270268785942,0.9643672973121407
6.303999999999999,9.101,8.83,6.184,6.8260000000000005,0.305,0.10400000000000001,0.043,0.10300000000000001,0.039,mod,mod,-0.3870080862240419,0.585700290240913,0.41429970975908703
8.616,7.232,7.372999999999999,6.03,9.207,0.096,0.094,0.06,0.35600000000000004,0.159,mod,mod,-0.8632532388614456,0.6900386643352877,0.30996133566471223
6.693,6.971,6.6979999999999995,6.016,7.819,0.326,0.36700000000000005,0.302,0.371,0.132,mod,mod,-1.0838884346048863,0.7330235761008512,0.266976423899149
10.311,10.464,7.265,7.5120000000000005,8.5,0.282,0.053,0.055,0.035,0.091,mod,mod,-0.8985548690806686,0.6971694057528922,0.3028305942471079
5.757000000000001,6.141,6.9639999999999995,7.421,5.813,0.345,0.28600000000000003,0.25,0.109,0.258,mod,mod,-0.9969418204054952,0.7165420900547903,0.28345790994520953
9.652000000000001,9.124,13.3,14.294,14.029000000000002,0.045,0.205,0.099,0.096,0.08900000000000001,mod,unm,1.074087201326507,0.26092064665428927,0.7390793533457108
11.507,12.059000000000001,16.882,14.984000000000002,16.735,0.039,0.049,0.005,0.012,0.043,mod,unm,2.244924627878704,0.10379305299558879,0.8962069470044111
8.668,8.996,7.145,7.7589999999999995,8.21,0.062,0.086,0.171,0.27899999999999997,0.09300000000000001,mod,mod,-0.9377789063477158,0.7049824363390457,0.29501756366095416
13.71,8.838,8.216000000000001,10.013,5.083,0.031,0.024,0.028999999999999998,0.02,0.509,mod,mod,-0.5877043935929853,0.6299353648463548,0.3700646351536451
6.047000000000001,5.683,5.5729999999999995,6.662000000000001,5.593999999999999,0.09,0.136,0.149,0.038,0.254,mod,mod,-1.4516137554511763,0.795685843352107,0.20431415664789285
9.109,14.372,11.023,11.355,8.164,0.18,0.004,0.17300000000000001,0.078,0.37200000000000005,mod,unm,0.329811140250599,0.4169199642178708,0.5830800357821294
4.625,6.85,5.287999999999999,6.07,6.813,0.10400000000000001,0.066,0.025,0.07200000000000001,0.08199999999999999,mod,mod,-1.5447708371318347,0.8097047304734757,0.1902952695265244
6.0889999999999995,7.45,8.095,7.216,7.907,0.171,0.369,0.077,0.135,0.18,mod,mod,-0.6272552977995494,0.6382907479172293,0.3617092520827707
5.962999999999999,8.582,12.927,11.902000000000001,15.968,0.055,0.004,0.009000000000000001,0.001,0.005,mod,unm,0.9521658205816843,0.2838810446920787,0.7161189553079212
9.041,12.918,15.075,14.011,14.65,0.105,0.035,0.032,0.44299999999999995,0.059000000000000004,mod,unm,1.654276035282721,0.1689295814922976,0.8310704185077022
10.434000000000001,11.219000000000001,9.121,10.895999999999999,8.744,0.299,0.235,0.03,0.057,0.006,mod,mod,-0.2918898031656303,0.5638374045778758,0.4361625954221242
7.832000000000001,11.215,8.33,6.468,9.071,0.19699999999999998,0.048,0.094,0.267,0.13,mod,mod,-0.5504415627558208,0.6219483565393429,0.37805164346065717
6.922999999999999,9.353,12.440999999999999,15.792,14.181,0.034,0.040999999999999995,0.147,0.016,0.005,mod,unm,0.793308480973594,0.315551488463387,0.684448511536613
9.485,10.887,7.6339999999999995,8.695,7.6160000000000005,0.15,0.032,0.066,0.043,0.24100000000000002,mod,mod,-0.7779409650921698,0.6689463567761561,0.33105364322384384
15.968,12.958,16.868,19.049,12.677,0.005,0.008,0.039,0.034,0.042,mod,unm,2.2403484860398075,0.10419874444203106,0.8958012555579691
15.194,11.625,10.331,12.174000000000001,10.35,0.037000000000000005,0.342,0.188,0.107,0.069,mod,unm,0.10361920915932021,0.4703459774420517,0.5296540225579482
7.252000000000001,8.008,12.286,13.664000000000001,9.183,0.501,0.317,0.039,0.054000000000000006,0.6809999999999999,mod,unm,0.7426441060850673,0.3260436673623785,0.6739563326376216
6.91,7.056,5.455,6.132000000000001,8.213,0.055,0.011000000000000001,0.19,0.023,0.022000000000000002,mod,mod,-1.4901840550976564,0.8015813449442856,0.19841865505571454
12.800999999999998,11.755999999999998,14.876,25.576,16.233,0.004,0.015,0.006,0.0,0.002,mod,unm,1.5892295156925806,0.1778068438674833,0.8221931561325166
8.354,10.119,8.037,9.074,7.553999999999999,0.033,0.016,0.012,0.003,0.013999999999999999,mod,mod,-0.6462135788239456,0.6422505240551596,0.3577494759448403
5.957000000000001,4.989,5.365,4.908,4.281000000000001,0.013999999999999999,0.15,0.20600000000000002,0.326,0.41200000000000003,mod,mod,-1.5196020818218576,0.8059912273145705,0.1940087726854295
21.253,13.702,6.518,5.787000000000001,8.073,0.015,0.057999999999999996,0.217,0.54,0.066,mod,mod,-1.1427244854095724,0.7438244475874051,0.25617555241259515
6.845,5.932,10.408,14.894,9.639,0.5589999999999999,0.11,0.059000000000000004,0.021,0.039,mod,unm,0.12878796525763025,0.4643835439933502,0.5356164560066498
15.642999999999999,14.142000000000001,13.498,13.417,6.605,0.01,0.223,0.01,0.018000000000000002,0.061,mod,unm,1.1388068553345372,0.2492310480415442,0.7507689519584559
6.9479999999999995,5.641,6.852,4.939,4.867,0.109,0.14300000000000002,0.038,0.359,0.039,mod,mod,-1.033550920925193,0.7235562440339715,0.2764437559660282
12.054,14.189,14.818,9.486,6.984,0.083,0.044000000000000004,0.036000000000000004,0.387,0.08,mod,unm,1.5702712257172502,0.18046162128916313,0.8195383787108369
7.5760000000000005,7.334,6.688,6.997000000000001,5.355,0.132,0.152,0.015,0.066,0.149,mod,mod,-1.0871571015918127,0.7336311599297299,0.26636884007027006
10.929,10.568,11.747,15.130999999999998,8.463,0.047,0.10099999999999999,0.006999999999999999,0.001,0.35100000000000003,mod,unm,0.5664628162164442,0.3608046955598333,0.6391953044401666
6.2589999999999995,7.962000000000001,7.074,8.117,8.339,0.008,0.01,0.033,0.011000000000000001,0.004,mod,mod,-0.9609864574483415,0.7095495149381786,0.29045048506182125
19.54,14.436,7.226,7.867000000000001,7.7379999999999995,0.004,0.018000000000000002,0.03,0.37200000000000005,0.12,mod,mod,-0.9113026810891105,0.6997214727606679,0.30027852723933224
15.355,15.125,8.446,9.376,8.058,0.006,0.015,0.102,0.002,0.005,mod,mod,-0.5125249981311546,0.6137099183989992,0.3862900816010008
9.91,10.799000000000001,14.082,12.677,9.259,0.023,0.024,0.08900000000000001,0.033,0.036000000000000004,mod,unm,1.3296971520265979,0.21682764515029085,0.7831723548497094
8.484,6.932,5.742000000000001,7.187,6.707000000000001,0.013999999999999999,0.025,0.055999999999999994,0.16,0.138,mod,mod,-1.3963732417923884,0.7870172173872391,0.2129827826127608
8.421,8.36,9.076,5.667999999999999,8.96,0.32299999999999995,0.044000000000000004,0.018000000000000002,0.067,0.165,mod,mod,-0.3065988175788865,0.5672478107057809,0.43275218929421916
13.681,13.943,15.806,13.687000000000001,11.222000000000001,0.016,0.012,0.043,0.006,0.022000000000000002,mod,unm,1.8932157746619973,0.13932794457969375,0.8606720554203062
14.235,13.43,12.314,8.204,6.422000000000001,0.009000000000000001,0.003,0.047,0.125,0.049,mod,unm,0.7517963756416473,0.32413496518599344,0.675865034814007
8.566,10.062000000000001,9.008,7.269,8.655,0.301,0.035,0.01,0.40700000000000003,0.09,mod,mod,-0.32882577052194417,0.5723821713468148,0.42761782865318515
20.694000000000003,15.389000000000001,9.011000000000001,15.164000000000001,16.366,0.0,0.001,0.008,0.001,0.006999999999999999,mod,mod,-0.3278451730465255,0.5721561638924075,0.42784383610759247
7.593999999999999,6.795,7.3839999999999995,7.775,7.553999999999999,0.19,0.131,0.256,0.052000000000000005,0.475,mod,mod,-0.8596577016885609,0.689307211131699,0.3106927888683012
6.499,7.32,7.805,9.65,11.412,0.5710000000000001,0.105,0.027999999999999997,0.113,0.335,mod,mod,-0.7220467150904986,0.657793229390493,0.3422067706095069
6.558,6.726,7.525,11.0,16.249000000000002,0.166,0.5710000000000001,0.078,0.008,0.013999999999999999,mod,mod,-0.8135694609839552,0.6798483056881679,0.32015169431183244
9.058,10.185,9.947000000000001,13.052,11.453,0.10800000000000001,0.024,0.08900000000000001,0.075,0.083,mod,mod,-0.021897698316464265,0.5,0.5
5.906000000000001,5.683,6.312,6.678,7.202999999999999,0.573,0.474,0.384,0.174,0.077,mod,mod,-1.2100590812073042,0.7558286786250104,0.24417132137498976
12.747,13.125,14.967,8.446,9.607000000000001,0.078,0.087,0.01,0.009000000000000001,0.023,mod,unm,1.6189744036177283,0.17370305022910834,0.8262969497708919
7.456,12.975,13.985999999999999,9.947000000000001,9.306000000000001,0.035,0.011000000000000001,0.011000000000000001,0.08199999999999999,0.07400000000000001,mod,unm,1.2983179252296688,0.22193914330241285,0.7780608566975872
8.341000000000001,6.9879999999999995,5.6610000000000005,5.925,6.9510000000000005,0.036000000000000004,0.19399999999999998,0.111,0.06,0.006999999999999999,mod,mod,-1.4228494640373404,0.7912051006881193,0.20879489931188056
10.312999999999999,6.1160000000000005,6.294,6.329,7.952000000000001,0.055,0.212,0.21,0.17,0.045,mod,mod,-1.215942684200896,0.7568592974303218,0.24314070256967826
11.674000000000001,13.057,8.605,7.1770000000000005,6.942,0.055999999999999994,0.047,0.053,0.188,0.09,mod,mod,-0.4605531549226063,0.6022433191165416,0.3977566808834584
7.138,10.434000000000001,14.100999999999999,11.238,17.538,0.563,0.018000000000000002,0.009000000000000001,0.009000000000000001,0.004,mod,unm,1.3359076311587907,0.21582607440861926,0.7841739255913808
11.443,12.757,15.595,11.658,7.695,0.155,0.14300000000000002,0.039,0.035,0.182,mod,unm,1.824246852690096,0.14739625327212236,0.8526037467278775
9.049,10.258,10.253,12.925999999999998,10.492,0.106,0.16399999999999998,0.171,0.064,0.098,mod,unm,0.07812359064047403,0.4763911432564966,0.5236088567435034
6.572,9.897,14.684000000000001,14.065,10.415999999999999,0.102,0.053,0.08,0.019,0.054000000000000006,mod,unm,1.5264710577264688,0.18671220700009947,0.8132877929999006
6.192,6.4910000000000005,7.229,6.332000000000001,6.263,0.155,0.18,0.04,0.187,0.161,mod,mod,-0.9103220794786884,0.6995255960142107,0.3004744039857893
10.135,7.252000000000001,9.146,11.955,15.383,0.016,0.081,0.111,0.024,0.002,mod,mod,-0.28371812778911387,0.5619386246429959,0.43806137535700407
9.001,7.479,6.757999999999999,6.507000000000001,5.726,0.13699999999999998,0.09300000000000001,0.14400000000000002,0.153,0.142,mod,mod,-1.0642764141830972,0.729359617179294,0.2706403828207058
7.318,9.552999999999999,9.019,13.827,10.945,0.442,0.032,0.24100000000000002,0.006,0.8240000000000001,mod,mod,-0.3252302368855302,0.5715532409671777,0.4284467590328222
10.705,11.169,10.739,8.662,10.440999999999999,0.07200000000000001,0.004,0.026000000000000002,0.185,0.134,mod,unm,0.23698092506248347,0.4388120141381098,0.5611879858618904
12.5,8.972999999999999,7.452000000000001,8.767000000000001,6.441,0.046,0.248,0.004,0.018000000000000002,0.019,mod,mod,-0.8374307485552057,0.6847645717641129,0.3152354282358873
7.752000000000001,7.723,7.6579999999999995,6.063,6.041,0.09300000000000001,0.057999999999999996,0.038,0.063,0.083,mod,mod,-0.7700961580010093,0.6673963718073095,0.3326036281926905
8.965,9.538,5.098,8.716000000000001,7.877000000000001,0.106,0.052000000000000005,0.292,0.085,0.327,mod,mod,-1.6068755580253642,0.8186346179541502,0.18136538204584965
6.691,9.357000000000001,10.620999999999999,9.839,7.615,0.614,0.036000000000000004,0.03,0.076,0.12,mod,unm,0.19841062613949223,0.44791798797957405,0.552082012020426
6.27,9.726,14.68,11.574000000000002,13.161,0.105,0.016,0.006,0.006999999999999999,0.006,mod,unm,1.525163588034304,0.18690131210717748,0.8130986878928227
7.696000000000001,8.731,7.477,8.796,7.331,0.273,0.17300000000000001,0.249,0.035,0.09699999999999999,mod,mod,-0.8292590745037378,0.6830855010409248,0.3169144989590751
8.713,7.4670000000000005,7.582000000000001,8.228,9.62,0.081,0.078,0.11699999999999999,0.059000000000000004,0.267,mod,mod,-0.7949380488070963,0.6722876048529671,0.3277123951470329
13.890999999999998,12.037,12.165,10.808,11.501,0.008,0.062,0.037000000000000005,0.096,0.665,mod,unm,0.70309320174161,0.3343579139801371,0.6656420860198631
12.274000000000001,9.464,11.784,10.753,10.925999999999998,0.023,0.198,0.04,0.024,0.05,mod,unm,0.5785568923809032,0.3579068924436391,0.6420931075563608
8.885,10.265999999999998,8.384,6.757999999999999,7.171,0.14300000000000002,0.138,0.22699999999999998,0.067,0.27899999999999997,mod,mod,-0.5327907523437991,0.6181269534465444,0.38187304655345555
7.577999999999999,10.075,8.801,11.589,8.962,0.044000000000000004,0.053,0.077,0.027000000000000003,0.231,mod,mod,-0.3964872286123997,0.5878518156150169,0.41214818438498296
7.3839999999999995,8.765,10.475,7.236000000000001,9.853,0.04,0.013999999999999999,0.005,0.071,0.032,mod,unm,0.15068804801184488,0.4591998648235272,0.5408001351764726
6.648,9.215,9.868,10.404000000000002,7.381,0.163,0.133,0.044000000000000004,0.025,0.313,mod,mod,-0.047720196643239454,0.5062800171181662,0.4937199828818336
6.8389999999999995,6.621,8.652000000000001,7.38,7.602,0.079,0.18600000000000003,0.024,0.034,0.12,mod,mod,-0.4451904052984039,0.5988170894576589,0.4011829105423411
11.238,17.538,12.251,13.148,12.03,0.009000000000000001,0.004,0.027999999999999997,0.001,0.004,mod,unm,0.7312037624672891,0.32843767623069786,0.6715623237693021
12.22,6.072,6.065,6.041,7.608,0.07200000000000001,0.042,0.031,0.042,0.055,mod,mod,-1.290795212944615,0.7697119524111212,0.23028804758887889
7.813,7.632999999999999,7.36,5.211,6.402,0.07400000000000001,0.235,0.259,0.16,0.22399999999999998,mod,mod,-0.8675025102591283,0.6909018847046821,0.309098115295318
6.435,8.564,7.069,6.101,5.539,0.113,0.023,0.035,0.083,0.095,mod,mod,-0.9626207929176038,0.7098695624211098,0.29013043757889034
17.191,16.168,11.052,15.797,12.520999999999999,0.015,0.009000000000000001,0.192,0.038,0.12300000000000001,mod,unm,0.3392902814003955,0.4146845758448258,0.5853154241551743
5.906000000000001,6.676,6.574,8.139,11.468,0.061,0.38299999999999995,0.485,0.297,0.078,mod,mod,-1.1244199355832185,0.740495081277205,0.259504918722795
5.331,5.182,4.999,4.805,4.535,0.122,0.08800000000000001,0.165,0.23600000000000002,0.192,mod,mod,-1.639235388682116,0.8231567178259518,0.17684328217404832
8.229,7.555,7.187,9.649,9.638,0.39,0.33899999999999997,0.129,0.063,0.02,mod,mod,-0.9240504925773072,0.7022612173084934,0.29773878269150617
5.187,6.954,11.834000000000001,14.76,12.184000000000001,0.244,0.151,0.013999999999999999,0.034,0.067,mod,unm,0.5949002407070347,0.353984416025131,0.646015583974869
9.234,10.894,7.432,6.772,5.455,0.128,0.086,0.111,0.067,0.091,mod,mod,-0.8439680890275119,0.6861043650467017,0.3138956349532983
6.608,8.609,16.694000000000003,16.406,14.843,0.191,0.22899999999999998,0.037000000000000005,0.01,0.01,mod,unm,2.1834736304575424,0.10935970083947656,0.8906402991605237
9.094,8.087,9.699,10.427,9.85,0.013000000000000001,0.037000000000000005,0.022000000000000002,0.015,0.043,mod,mod,-0.10296070403864999,0.5193963054303578,0.48060369456964236
6.545,6.412000000000001,6.122999999999999,6.795,8.795,0.078,0.237,0.145,0.14300000000000002,0.146,mod,mod,-1.2718369290008829,0.766502276290356,0.23349772370964395
9.953,7.782,6.061,5.928999999999999,5.652,0.18600000000000003,0.033,0.059000000000000004,0.163,0.292,mod,mod,-1.292102681662839,0.7699321658139023,0.23006783418609766
11.599,6.441,11.477,10.363,13.446,0.044000000000000004,0.08800000000000001,0.04,0.24,0.015,mod,unm,0.4782087374778152,0.3818401657489829,0.6181598342510173
5.957000000000001,7.605,10.773,11.45,6.962999999999999,0.129,0.47200000000000003,0.09699999999999999,0.126,0.11900000000000001,mod,unm,0.24809440462598875,0.43618987614293797,0.5638101238570619
7.89,7.287000000000001,9.368,7.742000000000001,10.023,0.025,0.064,0.027999999999999997,0.099,0.035,mod,mod,-0.21115366909981415,0.5449655755743977,0.4550344244256023
14.129000000000001,12.677999999999999,9.091000000000001,8.207,11.585,0.054000000000000006,0.016,0.022000000000000002,0.48200000000000004,0.038,mod,mod,-0.3016958107348833,0.5661120907311588,0.4338879092688412
6.407,8.399,8.286,8.057,6.996,0.207,0.038,0.013999999999999999,0.053,0.149,mod,mod,-0.5648237121229007,0.6250441062297108,0.37495589377028915
7.6610000000000005,8.258,7.6770000000000005,6.93,6.94,0.364,0.087,0.09300000000000001,0.45399999999999996,0.10099999999999999,mod,mod,-0.7638856839630668,0.6661657591030168,0.33383424089698327
7.899,9.392000000000001,15.642999999999999,14.142000000000001,13.498,0.177,0.17600000000000002,0.01,0.223,0.01,mod,unm,1.8399364697223186,0.14552746335231387,0.854472536647686
5.359,8.939,7.561,8.994,9.081,0.265,0.032,0.051,0.105,0.11699999999999999,mod,mod,-0.8018022516452836,0.6774089708177354,0.3225910291822644
7.38,7.192,7.431,9.311,9.832,0.027999999999999997,0.365,0.513,0.087,0.08,mod,mod,-0.8442949562548412,0.6861712736294517,0.3138287263705481
7.643,6.131,6.397,6.211,8.017999999999999,0.41100000000000003,0.282,0.19399999999999998,0.345,0.026000000000000002,mod,mod,-1.1822753880039292,0.7509220240486909,0.24907797595130904
8.77,9.255,13.445,12.847999999999999,10.974,0.125,0.2,0.061,0.028999999999999998,0.016,mod,unm,1.1214828975975601,0.2523256186108201,0.74767438138918
11.833,12.419,8.338,8.677999999999999,6.233,0.053,0.012,0.047,0.019,0.198,mod,mod,-0.5478266270852705,0.6213837498582616,0.3786162501417385
